,dipole_smiles,G_act_min,G_act_mean,G_act_st_dev,G_r_min,G_r_mean,G_r_std_dev
1900,C[N+]([NH-])=C(c1ccccc1)c1ccccc1,10.86517,24.381956571428574,4.939871243356435,-21.806805,-8.789490112380955,6.506406050530279
1901,CNC(=O)[C-](C(=O)OC)[N+](C)=C(C#N)C(=O)OC,19.133135,26.540621380952377,4.129996161888525,-36.160854,-20.213132823809524,7.6304769307785865
1902,COC(=O)C(C)=[NH+][C-](C)C,8.931487,24.729649285714284,5.804843883896673,-29.049942,-13.853622019047618,6.402518651999654
1903,COC(=O)[C-](C(=O)OC)[N+](C)=C(C)c1ccccc1,33.377735,43.1980898125,5.221720249879666,-18.520752,-3.8125162375,5.699466390301148
1904,CC(=O)[C-](C#N)[N+](C)=C(C)C#N,18.117136,27.08069171428572,4.836875747797324,-27.413021,-12.160416214285714,7.097746749128371
1905,COC(=O)[C-](C)[NH+]=C(C)C#N,7.8208823,21.345255823809524,4.561956462391574,-31.57023,-16.376837233333333,6.57243814665069
1906,CNC(=O)C(C(=O)OC)=[N+](C)[C-](C(C)=O)C(C)=O,25.177937,35.8128981904762,5.8897628303449245,-31.645432,-12.532009447619048,8.667588610776406
1907,COC(=O)C=[N+](C)[C-](c1ccccc1)c1ccccc1,22.074486,29.399173800000007,4.466673985563927,-27.896265,-12.031310991749999,7.051749859283387
1908,CNC(=O)[CH-][NH+]=C(C(=O)NC)C(=O)OC,11.76195,22.84712252380952,4.300586873758471,-29.158848,-13.335182276190478,6.530860018955364
1909,COC(=O)[C-]([O+]=C(C(C)=O)c1ccccc1)c1ccccc1,6.1713123,14.732945585714285,3.0970745515403335,-52.839947,-35.53905885714286,7.636770793761376
1910,CC(=O)[N-][N+](C)=C(C)c1ccccc1,20.5741,30.50698171428572,4.796392851805637,-19.316498,-5.826287164761904,6.134252970318535
1911,CNC(=O)C(C(=O)NC)=[N+](C)[C-](C)C(C)=O,20.381634,32.52476719047619,5.451561243659468,-34.901543,-17.730888795238094,8.09062077411592
1912,CC=[N+](C)[N-]C(=O)NC,14.48481,26.334222333333337,4.708174857357438,-23.829462,-10.763990361904764,5.514752937575947
1913,COC(=O)[CH-][N+](C)=C(C#N)C#N,14.825956,21.89266538095238,3.7416864172917736,-28.298376,-15.08357673809524,6.254316585997639
1914,COC(=O)C(C#N)=[NH+][C-](C#N)C(C)=O,17.255238,22.2560394,3.310333288096857,-21.343458,-8.280121203499998,6.2992790454134
1915,CC(=O)C(C#N)=[O+][O-],4.203616,7.148502014285713,1.9390788342278162,-47.89666,-34.8446930952381,6.65050768997575
1916,CC(C#N)=[O+][O-],9.375528,13.180437452380954,2.0722613733926214,-39.42718,-27.39666166666667,5.890012143256118
1917,CC=[N+](C)[C-](C#N)C(C)=O,16.851622,26.504943952380955,5.039211895480299,-20.525272,-6.565978646190475,5.939683521683643
1918,CC(=O)[C-](C#N)[NH+]=C(C#N)C#N,17.599419,22.46564731578948,3.3705798041109425,-20.97385,-8.582177657894736,6.439673545763726
1919,CNC(=O)C=[N+](C)[C-](C(C)=O)C(=O)NC,14.24423,24.763505285714285,5.225136150707559,-32.50335,-17.700972195238094,6.752873042638981
1920,CNC(=O)C(C#N)=[O+][O-],7.423751,11.31799373809524,2.2297437154652977,-45.673077,-33.274102190476185,6.422762140938223
1921,CC(=O)C=[NH+][C-](C#N)C#N,14.576418,20.430789857142855,3.200204815234836,-23.723293,-10.835724504761906,6.214190902987277
1922,CC(=O)C(C)=[N+](C)[N-]C#N,16.816244,23.771086333333333,3.8533358379543468,-20.033863,-6.541707814285714,6.365042397188937
1923,CNC(=O)C(C#N)=[N+](C)[C-](C(C)=O)C(=O)NC,19.993383,27.695459666666665,4.647325640024081,-35.56104,-20.062917938095236,7.484586977407635
1924,CNC(=O)C(C(C)=O)=[N+](C)[N-]C#N,18.01736,23.99971395238095,4.234828607638692,-22.867605,-8.281699445714285,6.966106297228838
1925,CN=[NH+][NH-],20.430838,29.811988055555553,3.4186178461032783,-12.052594,-3.1891951211111107,3.704949238600271
1926,CC(=O)[C-](C)[N+](C)=C(C)c1ccccc1,23.935444,36.8724277142857,5.046220014094907,-25.746988,-9.612439685714286,7.424644503429087
1927,COC(=O)C(=[NH+][C-](C)C(=O)OC)c1ccccc1,13.190091,26.260854523809524,4.956350783516382,-26.604548,-10.029774409523812,7.196451168322655
1928,CNC(=O)[C-](C)[O+]=C(C#N)C(=O)OC,7.2456255,12.624355952380952,2.9663725780512507,-52.144115,-36.32955128571429,7.083342958493963
1929,COC(=O)C(=[O+][C-](C#N)C(=O)OC)c1ccccc1,7.920874,13.910961523809528,3.317537271978155,-49.776447,-32.608402142857145,7.8054507639388335
1930,CNC(=O)C=[NH+][CH-]C(=O)OC,5.9567623,19.036017823809527,4.612091235152725,-33.750458,-19.503759071428572,5.9283094999440955
1931,CC(=O)C(C)=[N+](C)[O-],28.757832,32.247001,2.3058744136188336,-2.069906,2.242208900857143,2.517187425313969
1932,COC(=O)[C-](C#N)[N+](C)=C(c1ccccc1)c1ccccc1,31.644714,39.89590864285714,4.137361532419007,-15.482203,-2.8036385285714274,5.119998972652321
1933,CC=[N+](C)[N-]C#N,14.874168,24.24340195238095,4.14662639349154,-18.170431,-6.012946550476191,5.447441968924498
1934,C[N-][N+](C)=NC(C)=O,24.843437,34.02963883333334,3.0985654036996695,-16.51822,-4.828931153888888,3.8902004719166956
1935,CNC(=O)C(C(=O)NC)=[N+](C)[CH-]C#N,9.171628,21.72347680952381,4.443724543968726,-38.57316,-24.036430380952382,6.346940476928443
1936,CN=[N+](C)[O-],31.947605,35.79068899999999,1.7675273244513645,-3.0216017,1.925685899090909,2.567415597000461
1937,[CH2-][NH+]=C(C(C)=O)C(C)=O,12.122279,20.803076952380955,3.884138028919344,-21.673107,-8.930749409523813,5.706859065004713
1938,COC(=O)C(C(=O)OC)=[N+](C)[C-](C)C,30.482565,40.1125173125,5.251282895894205,-17.366251,-2.7556217312499998,5.499313066377223
1939,CNC(=O)[C-](C(C)=O)[N+](C)=C(C(=O)OC)C(=O)OC,22.082935,31.757019904761904,5.267168265428264,-36.25188,-17.687920279047617,8.657323050090179
1940,CC(=O)[N-][N+](C)=C(C#N)c1ccccc1,17.640919,24.677915285714285,3.8327725367204897,-24.498055,-10.951800898571431,6.4627153940955715
1941,CC(C)=[O+][C-](C#N)C#N,9.959676,15.952285666666667,3.018894595632089,-42.750877,-27.66240571428571,6.691888449983653
1942,CNC(=O)C(C#N)=[O+][C-](C(C)=O)C(=O)OC,3.5310657,8.010079066666668,2.7814995619873013,-55.961407,-41.522005428571426,7.020213093906783
1943,CNC(=O)C(=[O+][C-](C(=O)OC)c1ccccc1)C(=O)OC,8.5049095,15.40530819047619,3.388566607665856,-54.392193,-36.79588028571428,7.730589654499767
1944,CC(=O)C(C)=[N+](C)[C-](C#N)C(C)=O,22.751907,32.9573205,5.40160184333461,-24.546507,-8.660711334999998,7.072396632633179
1945,CC=[N+](C)[NH-],6.245335,19.851319309523806,5.356764365927982,-24.926113,-14.251677809523812,4.738066430753547
1946,COC(=O)C(c1ccccc1)=[N+](C)[C-](C#N)C(C)=O,25.87392,35.434433526315786,5.652522396802732,-24.174505,-7.486847189473686,7.042841012620006
1947,CC(C)=[O+][C-](c1ccccc1)c1ccccc1,-1.4080403,14.03950285652174,7.0580769687224105,-61.258675,-38.6377527,14.741476588400554
1948,CNC(=O)C(C#N)=[NH+][C-](C(=O)NC)C(=O)NC,15.496921,24.041169047619046,3.9720924861722633,-28.827206,-14.0000921952381,6.945224505495676
1949,COC(=O)C(=[NH+][N-]C(C)=O)C(=O)OC,20.194714,24.82242138095238,3.2183490453388437,-26.431753,-10.317720111904762,7.412374099801976
1950,CC(=O)[C-](C)[O+]=C(C#N)C#N,4.711807,10.116661666666667,2.844874760068502,-51.53615,-37.363344904761895,7.093672627664889
1951,CC(=O)[N-][O+]=Cc1ccccc1,7.503104,14.550742952380952,3.2043030704067847,-37.946053,-24.804729095238095,6.346014427112049
1952,CNC(=O)[C-]([O+]=C(C)C(=O)OC)c1ccccc1,3.3156464,14.525864452173916,6.941746846866281,-58.27816,-37.58701963043479,14.492328373118584
1953,CNC(=O)C(C)=[N+](C)[C-](C#N)C(C)=O,25.848637,35.7109642631579,5.727004941588025,-24.327679,-8.98392224210526,6.44451426677699
1954,CC(=O)C(=[O+][CH-]c1ccccc1)C(C)=O,7.451158,13.815268761904763,3.400569981540082,-43.190876,-28.100055047619044,6.612062095583831
1955,CNC(=O)N=[N+](C)[N-]C#N,21.59052,27.064892428571426,3.2311941821732186,-21.450079,-9.380890523047619,5.256454023234241
1956,CC(=O)C(C#N)=[N+](C)[C-](c1ccccc1)c1ccccc1,34.27152,41.688325642857144,4.300965017807543,-14.965312,-2.817765285714285,5.021633311518283
1957,CNC(=O)C=[N+](C)[C-](C(C)=O)C(=O)OC,15.282881,25.055587285714285,5.3216240556865735,-29.942856,-14.927502676190478,6.602460190817719
1958,CC(=O)C(=[NH+][C-](C)C)C(C)=O,21.722836,32.855625999999994,4.979010476703139,-14.804265,-1.7747419823529407,4.911297328404515
1959,C=[NH+][N-]C(C)=O,19.70915,26.655028523809527,2.8844599677587244,-23.76267,-12.977552066666666,5.232259991995388
1960,COC(=O)[CH-][NH+]=Cc1ccccc1,3.3329067,17.466521461904758,5.188557035849602,-27.810434,-15.238433385714286,5.380663536939506
1961,COC(=O)[C-]([NH+]=C(C#N)C#N)C(=O)OC,17.190666,21.87285880952381,3.6044635292428553,-26.407764,-11.533257223809526,7.191486054144096
1962,C[N-][O+]=C(C#N)C(C)=O,9.420996,13.790872476190478,1.9505884478910422,-48.9851,-35.275856857142855,6.959943874227302
1963,[CH2-][N+](C)=CC(C)=O,3.9118862,17.81858048571429,4.900676492948312,-29.91711,-19.776460285714286,4.873983840309569
1964,COC(=O)C(c1ccccc1)=[N+](C)[C-](C(C)=O)C(C)=O,29.302708,40.20561394736842,6.068080459030118,-23.558435,-6.082781526315788,7.196020746296523
1965,CNC(=O)C=[N+](C)[N-]C#N,14.732897,21.902061904761904,3.453241927994923,-24.077482,-10.963873655238096,5.933396835205106
1966,CC=[O+][C-](C)C,-7.3019133,6.696604595652173,6.295733276389465,-77.14818,-58.993518913043474,12.857903418511015
1967,COC(=O)C(C(C)=O)=[N+](C)[C-](C(C)=O)c1ccccc1,32.11964,41.96240482352941,5.46385934187407,-21.7954,-5.382771064705883,6.6647988259866935
1968,COC(=O)[C-]([NH+]=CC#N)C(C)=O,13.94693,20.83055164285714,3.828135413317197,-25.546371,-11.466124660476188,6.29732618644511
1969,C[CH-][N+](C)=CC(=O)NC,1.3410403,16.55484825238095,5.642005164439461,-38.330273,-25.882871190476198,5.228963050296269
1970,[O-][NH+]=C(c1ccccc1)c1ccccc1,27.200352,30.739558666666667,2.531748768103977,-3.814713,1.8265533666666667,2.7551387118051602
1971,CNC(=O)C(=[NH+][C-](C#N)C(C)=O)C(C)=O,19.742123,25.834401250000003,4.079022597374856,-22.159046,-7.742958660000001,6.640228979045625
1972,CC(=O)[C-](C(C)=O)[N+](C)=C(C#N)c1ccccc1,22.446129,33.184369450000005,5.674508852124667,-26.852299,-10.62287151,7.233197937805215
1973,CNC(=O)C(=[NH+][C-](C)C(=O)OC)c1ccccc1,12.531244,26.406617809523812,5.0383115964443945,-29.224625,-12.80260234,7.138095334650388
1974,CNC(=O)[C-]([NH+]=C(C)c1ccccc1)c1ccccc1,11.467455,27.33070352380952,5.690882047018464,-29.835632,-12.660649198095237,7.556643409260881
1975,N#CC(C#N)=[NH+][C-](C#N)c1ccccc1,17.403166,22.661721149999998,3.628098894510417,-21.343174,-8.015410649999998,6.438056246603967
1976,COC(=O)C=[N+](C)[N-]c1ccccc1,14.067461,24.103728571428576,3.6444221217847357,-28.579346,-13.81132928095238,6.237874680224796
1977,CNC(=O)C(=[O+][O-])C(C)=O,12.993126,16.338703857142857,1.9983184451736054,-43.400845,-30.79012428571428,6.358737104079686
1978,CNC(=O)C=[NH+][C-](C)C(=O)NC,3.5384192,18.663648961904762,5.513632540570876,-34.433216,-19.323324142857143,6.189528282521524
1979,CNC(=O)[N-][O+]=CC(=O)OC,2.8357866,10.83905409090909,3.8150701774880367,-58.36277,-43.95039249999999,11.204871750304633
1980,CC(=O)C(c1ccccc1)=[N+](C)[O-],25.185276,29.74840725,3.953360175771774,-2.7829065,1.8334897749999999,3.353340830054111
1981,CC=[N+](C)[N-]C(=O)OC,18.167948,27.607459476190478,3.9125184873402787,-21.011812,-8.477397838095236,5.3522242390855475
1982,COC(=O)C(C(C)=O)=[N+](C)[N-]c1ccccc1,18.846436,26.847323047619046,4.262039651500517,-23.213926,-7.196240790476192,7.2367159002760095
1983,[O-][O+]=Nc1ccccc1,6.912709,9.82714119047619,1.840911975226209,-41.615303,-29.36444,5.968669607949136
1984,CNC(=O)[C-](C)[N+](C)=CC(C)=O,9.24912,24.598574904761904,5.401225439609422,-33.660576,-18.935990666666665,6.2535113106758695
1985,CNC(=O)[N-][NH+]=C(C)C(=O)NC,24.426199,32.32206678947368,3.5437353333158463,-20.604328,-5.278408322631579,6.067539844954618
1986,C[N+](=CC#N)[N-]c1ccccc1,12.485166,22.983054523809525,3.7306137491345654,-26.560476,-12.643744604761904,6.064386912936804
1987,CNC(=O)C(C#N)=[O+][CH-]C#N,2.1297026,7.742506839130435,5.9104925161253865,-60.707806,-44.5204525652174,13.838749470197435
1988,COC(=O)C(C)=[NH+][N-]C#N,19.766346,25.628988777777778,3.504466009176669,-18.412027,-5.679374551944446,5.64833043759899
1989,[CH2-][N+](C)=C(C#N)c1ccccc1,1.93133,15.056675442857145,4.6449803033331145,-36.09545,-23.24098704761905,5.868377059551495
1990,CC(=O)C(C#N)=[NH+][C-](C)C#N,16.525566,22.90081838095238,3.9916941361899525,-21.593199,-8.337230983333333,6.422827924074036
1991,CNC(=O)[N-][O+]=C(C(=O)NC)C(=O)OC,8.521834,14.528768880952384,2.4174881672790662,-56.151836,-41.7995678095238,7.119492427053143
1992,CC(=O)[CH-][NH+]=C(c1ccccc1)c1ccccc1,11.54504,25.575452666666664,5.3924867136964405,-19.377716,-5.229681185714287,6.224798828017156
1993,CNC(=O)C(=[O+][C-](C)C)C(=O)OC,9.322802,19.257995476190473,3.9361938754116084,-47.856037,-31.224758,6.8860564395111306
1994,CC(C#N)=[O+][N-]C#N,3.4444313,9.32780821904762,2.698552374361631,-49.5651,-35.97294342857143,6.968696702136847
1995,COC(=O)C(=[O+][C-](C(C)=O)c1ccccc1)c1ccccc1,6.346392,14.776683857142855,3.091645366518455,-53.42169,-35.98058514285714,7.775378297617334
1996,CNC(=O)[C-](C(C)=O)[N+](C)=CC(C)=O,16.191612,26.035831904761906,4.607869579441403,-31.081919,-16.36345492857143,6.756707150534748
1997,CNC(=O)C(c1ccccc1)=[N+](C)[C-](C)C(=O)OC,17.932789,31.910541809523814,5.754191993325045,-36.054115,-18.238572342857143,8.296745185723138
1998,CNC(=O)C=[O+][C-](C)C(C)=O,1.443264,10.524582317391305,6.589678303118287,-58.676403,-42.030678043478254,12.842529838837958
1999,CC(=O)C(=[O+][CH-]C#N)C(C)=O,3.2567127,9.763178459090911,5.005136942122813,-54.769592,-39.410032599999994,11.552903923088556
2000,CNC(=O)C(=[NH+][O-])C(=O)NC,21.723434,27.230797666666668,2.70406940365719,-11.207541,-2.2532154,3.934922635026577
2001,CNC(=O)C(=[NH+][C-](C#N)C#N)C(C)=O,17.423897,23.33567371428571,4.004270268859773,-23.944218,-9.699579247619047,7.043492451252777
2002,CNC(=O)[CH-][N+](C)=CC(C)=O,8.492974,21.45626338095238,4.574548436930933,-33.653145,-20.460784761904762,5.699998395099219
2003,CC(=O)C=[NH+][C-](C)c1ccccc1,9.8647,24.958777523809527,5.72718094077098,-18.749218,-6.0606807,5.4936700434064685
2004,C=[NH+][C-](C(=O)NC)C(=O)NC,6.5321183,18.864611109523803,4.5301875096728175,-30.455526,-16.573161776190478,5.863956230305623
2005,CNC(=O)C(=[O+][C-](C#N)C(C)=O)c1ccccc1,7.9462214,14.738434066666668,3.7313838595850486,-45.73211,-28.897401714285717,7.726980995498469
2006,COC(=O)C(=[O+][C-](C#N)C#N)C(C)=O,3.687915,8.809406042857145,3.052309079280993,-53.922554,-38.68464580952381,7.568667105189664
2007,CNC(=O)C(=[O+][C-](C(C)=O)C(=O)NC)c1ccccc1,10.660582,16.392169095238096,3.4876101463932705,-50.840553,-33.57616695238095,7.661165584205288
2008,C[N-][N+](C)=C(C(C)=O)C(C)=O,21.204025,28.496144,3.9463986502772377,-17.82936,-4.30652391217647,5.25191846701067
2009,COC(=O)[C-]([O+]=C(C(C)=O)c1ccccc1)C(=O)OC,8.093889,13.94712533333333,3.2812993578109317,-52.871918,-35.70349857142857,7.7936837466555025
2010,CNC(=O)C=[NH+][C-](C(C)=O)C(=O)NC,10.708637,21.560443000000003,4.190508075087792,-26.321198,-11.87103351904762,6.2715115658102105
2011,CC(=O)[N-][O+]=C(c1ccccc1)c1ccccc1,19.395046,25.111146857142856,3.5887169317952807,-29.117712,-14.00550430952381,6.93684448120672
2012,CNC(=O)C=[N+](C)[C-](C(=O)OC)C(=O)OC,11.895971,23.049470904761908,4.5710658248611225,-35.459343,-19.816080190476193,6.719924735632867
2013,COC(=O)[CH-][NH+]=C(C#N)C#N,14.604611,20.358131047619047,3.3253852386284883,-26.447565,-12.844769399999999,6.439191246151952
2014,CC(=O)C(=[O+][C-](C#N)c1ccccc1)C(C)=O,8.322099,14.945618523809523,3.4785616719905605,-45.74903,-28.92641257142857,7.685135813536021
2015,CNC(=O)[C-](C(=O)NC)[N+](C)=C(C(C)=O)C(=O)OC,26.805923,37.03007699999999,5.8355488941018825,-32.94711,-14.504212533333336,8.783694343921983
2016,COC(=O)C(=[NH+][CH-]c1ccccc1)C(C)=O,14.5540905,25.219104275,5.356740427305994,-21.686571,-7.053921358500001,6.072915700443556
2017,COC(=O)C(=[O+][CH-]c1ccccc1)C(C)=O,6.885951,13.23638019047619,3.360563706598324,-44.555214,-28.752276714285717,6.891692315658979
2018,[CH2-][NH+]=C(C(C)=O)C(=O)NC,8.142006,19.136262476190478,4.121161725616827,-25.141628,-12.029717866666667,5.8668022804290985
2019,COC(=O)C(c1ccccc1)=[N+](C)[C-](C(C)=O)C(=O)OC,28.854599,39.41736394736842,5.988928744448992,-25.805033,-7.751730275789474,7.2783406575185206
2020,COC(=O)[C-](C(=O)OC)[N+](C)=Cc1ccccc1,15.340983,26.763579523809522,5.132991661263221,-25.92464,-11.156500652380952,6.489431045247108
2021,[CH2-][O+]=C(C#N)C(C)=O,0.5955688,7.16133067826087,7.184883342432982,-54.118988,-38.39019198260869,14.664810259279996
2022,CNC(=O)[CH-][N+](C)=Cc1ccccc1,0.08387735,15.75879671590909,6.337717369904072,-41.42304,-28.18636090909091,8.94519117180304
2023,CN=[NH+][N-]C,17.859756,30.000716384615387,4.918096460539458,-14.084925,-4.708447120769231,4.058982821762437
2024,COC(=O)C(C#N)=[O+][C-](C)C,10.66663,16.690363952380952,3.3075951347558163,-44.012688,-28.97674390476191,6.7355195562130605
2025,N#CC=[NH+][CH-]c1ccccc1,3.471656,17.14914654761905,4.92462445341095,-32.377556,-19.648592523809526,5.687914505024197
2026,C[N-][NH+]=C(C#N)C(C)=O,22.309942,27.804874937500003,2.6515305144021877,-10.568216,-0.21875828124999974,4.426896668271448
2027,COC(=O)[N-][N+](C)=C(C(C)=O)c1ccccc1,18.667686,27.23075385714286,4.453917776831475,-25.148699,-7.96845,7.597760367229539
2028,COC(=O)C(=[O+][N-]c1ccccc1)c1ccccc1,7.439185,14.921618761904762,2.803664743281259,-46.822876,-30.97728980952381,7.502124469385338
2029,CC=[NH+][C-](C)C,-6.0812063,10.259909182857143,6.178568586180969,-46.677296,-31.28321766666667,6.1331775860464965
2030,C=[O+][C-](C)C#N,-1.8386829,7.548644386956523,6.077152701579179,-66.20579,-49.854466108695654,13.598861623643788
2031,COC(=O)C(=[O+][C-](C)C#N)c1ccccc1,1.4442686,10.570738422727272,5.502874369693918,-59.095776,-40.67266193181819,12.196175874763838
2032,CNC(=O)C(=[NH+][N-]C(C)=O)C(C)=O,21.728954,27.00139323809524,3.5456038718826983,-23.506609,-7.93764153333333,7.089092678266848
2033,CNC(=O)C(=[NH+][C-](C(=O)NC)C(=O)NC)c1ccccc1,15.831734,27.75523838095238,4.846096887820182,-31.127462,-14.076950177619048,7.517016362933863
2034,CNC(=O)C(C#N)=[O+][C-](C)c1ccccc1,8.815978,15.034966714285712,3.1327444972744813,-48.224937,-31.71084528571429,7.299974082774192
2035,CNC(=O)C(=[NH+][C-](C(C)=O)C(=O)NC)C(C)=O,18.857082,26.6034004,4.639195923210968,-27.243515,-10.9948513,8.610414819612352
2036,COC(=O)[C-](C)[N+](C)=C(C#N)C#N,20.05137,27.896632095238097,4.598859619807055,-25.964462,-11.609704416666666,6.730611337888375
2037,COC(=O)C(C(C)=O)=[N+](C)[C-](C)c1ccccc1,35.647774,44.71862207142858,5.054721706142812,-15.966937,-2.0089831014285715,5.382305554431686
2038,CC(=O)[C-]([O+]=C(C)c1ccccc1)c1ccccc1,11.987886,22.462360476190476,4.178418004923246,-42.403435,-24.31281880952381,7.731669467195955
2039,CNC(=O)C(=[O+][C-](C(=O)NC)c1ccccc1)C(=O)NC,6.542731,15.038203909090907,4.001462496237938,-57.88128,-38.316879358181815,11.326097938037078
2040,CC(=O)C(C(C)=O)=[N+](C)[C-](C)C#N,20.714806,30.381503857142857,5.63380340447605,-27.67431,-10.393750202857143,7.956849252836851
2041,CNC(=O)[CH-][N+](C)=C(C(C)=O)C(C)=O,17.529327,28.306775,5.989001003786726,-26.991425,-11.258531416666667,6.958559784338246
2042,COC(=O)[N-][NH+]=NC(C)=O,25.138578,30.148183285714286,3.1914764385177774,-22.720312,-9.033490486190477,5.698563743944045
2043,CNC(=O)[C-]([O+]=C(C)C(=O)OC)C(=O)OC,6.888064,15.217027565217391,7.661204007978836,-58.260582,-37.635604926086955,14.73520914666089
2044,COC(=O)[C-]([O+]=C(C(C)=O)C(C)=O)C(C)=O,6.6954184,12.800584685714284,3.2987359918836905,-51.626106,-35.63351361904762,7.503733998849418
2045,COC(=O)[C-]([O+]=C(C#N)C(C)=O)c1ccccc1,7.8556547,14.050965271428574,3.4030969889373606,-46.636696,-30.586379095238104,7.620659223840284
2046,CNC(=O)C(=[O+][C-](C)C#N)c1ccccc1,1.2426426,11.74059840869565,6.3956976997236215,-60.100597,-39.677756308695656,14.8219703746201
2047,COC(=O)C(C)=[NH+][O-],21.403229,27.805028499999995,2.5733626986224363,-5.8876133,0.12359035642857162,2.956151906084233
2048,COC(=O)[N-][NH+]=C(C#N)C#N,20.251926,24.577449142857144,3.127061015960422,-21.407478,-8.040721457142856,6.668211869598915
2049,CC(=O)[N-][NH+]=C(C#N)c1ccccc1,22.693956,28.221506,3.0890843142610867,-17.94697,-5.29881411736842,5.75474557807025
2050,C[N+](=C(C#N)c1ccccc1)[C-](C#N)C#N,19.448767,25.46568533333333,4.195521247991247,-26.220007,-11.852705361904762,7.194850192727053
2051,[CH2-][N+](C)=C(c1ccccc1)c1ccccc1,0.2854335,15.550208371428575,5.606954869780125,-38.201927,-24.708918452380956,6.17114152160198
2052,COC(=O)[CH-][NH+]=C(c1ccccc1)c1ccccc1,9.627168,23.88961428571428,5.5395031666913255,-22.505583,-7.998611561904762,6.314021817608493
2053,COC(=O)C(=[O+][C-](C(C)=O)c1ccccc1)C(C)=O,9.993212,18.009672285714284,4.191849405097719,-47.834312,-30.03003304761905,7.9667066687896595
2054,CNC(=O)C(C)=[O+][N-]C(=O)OC,10.455114,17.079059571428573,3.0715622750891214,-43.874626,-28.63275823809524,6.9455137493887875
2055,C=[O+][CH-]c1ccccc1,-6.0794134,6.562630593478262,5.927093593177932,-68.15484,-52.51095869565216,12.610928648890946
2056,CNC(=O)C(C(=O)OC)=[N+](C)[CH-]C#N,12.6798,22.720963476190477,4.460815405250195,-35.175583,-20.258144571428573,6.63370407908965
2057,CC=[O+][C-](C)C(C)=O,-0.075996615,11.371230877608694,6.629496688666121,-59.34305,-41.49057398695652,12.744758974026945
2058,COC(=O)C(C#N)=[NH+][C-](C(C)=O)c1ccccc1,16.905313,24.638671842105257,4.168810925909799,-21.078123,-7.436666627894738,6.205706699519028
2059,CC(=O)C(=[NH+][C-](C)C)c1ccccc1,14.130224,29.450651368421052,5.672029538774912,-20.733704,-7.135315142105263,5.687394011917292
2060,CC(=O)[N-][NH+]=N,26.453854,31.640945799999997,2.3129976733088977,-16.131268,-6.085397210000001,4.740793876845298
2061,CC=[N+](C)[CH-]C#N,2.175922,16.930323142857144,5.380771017435766,-34.176086,-22.1137315,5.295119925002543
2062,CNC(=O)C=[O+][NH-],3.9982657,9.07022873181818,4.523625003783092,-57.96084,-44.509414063636356,11.07061726610707
2063,COC(=O)C=[O+][C-](C)c1ccccc1,2.315868,13.057273722727272,4.23773337110587,-54.86538,-37.52663376727273,10.617698103274353
2064,COC(=O)C=[N+](C)[C-](C)C#N,7.6543093,20.325134871428574,4.267517299983862,-35.558533,-21.438544571428572,6.136413720030476
2065,CNC(=O)C(C#N)=[NH+][C-](C)C(=O)NC,14.3601885,25.467042738095238,4.4265224467886295,-26.069025,-11.459456767142855,6.505250888575472
2066,COC(=O)C(C)=[NH+][N-]C(C)=O,22.981525,29.259827210526318,3.318807247616438,-20.632124,-6.653781503684213,6.038482587825904
2067,COC(=O)[C-](C(C)=O)[N+](C)=C(C)C,33.644203,40.994918166666665,5.164109011305661,-12.601931,-1.0130821813333333,4.41311811975371
2068,CC=[N+](C)[C-](C(C)=O)C(C)=O,20.370132,30.827372111111103,5.199769642302921,-14.60216,-2.5268765416666668,4.66909081106627
2069,COC(=O)[CH-][O+]=C(C(C)=O)C(=O)OC,3.994814,10.45542,2.9650382203997303,-54.277954,-40.24429395238095,6.586187490694025
2070,CNC(=O)C(C)=[NH+][C-](C)C#N,5.451361,19.867447666666667,4.934273965832119,-34.918636,-20.059062476190473,6.467540560719351
2071,CNC(=O)C(C#N)=[O+][NH-],3.6682582,7.747346695454545,5.036911376586621,-57.782948,-43.140962981818184,11.961915520555007
2072,CNC(=O)C(=[O+][CH-]C(C)=O)c1ccccc1,3.2349746,12.435753852173915,6.498021416445582,-54.1213,-35.580455032173916,13.535095680535012
2073,CC=[NH+][C-](c1ccccc1)c1ccccc1,-3.1865256,13.917851504761906,6.3379363740523535,-31.37479,-16.423168142857143,5.924919050521632
2074,CC(=O)C(C#N)=[NH+][C-](C(C)=O)C(C)=O,18.696852,24.26116905263158,3.304274717307423,-20.552135,-7.461994594736841,6.013187025436911
2075,CC=[NH+][CH-]C,-4.102185,11.65928056875,7.720860340015764,-48.298298,-33.98304637500001,11.242866075297655
2076,COC(=O)C(c1ccccc1)=[N+](C)[C-](C)C,22.453762,36.13648536842105,5.949473683846181,-24.543116,-8.344898841052634,6.393904232908463
2077,CNC(=O)[N-][O+]=C(c1ccccc1)c1ccccc1,20.52663,26.094242380952377,3.4927140060640305,-31.476023,-15.233005838095236,7.404117723759944
2078,C[C-](C)[O+]=CC#N,3.3955073,14.206901013043478,6.364979840293961,-60.231056,-42.54703323478261,12.500518169250666
2079,CC(=O)C=[NH+][CH-]C#N,8.820277,19.40790738095238,3.287736104273022,-30.071768,-17.072215985714283,5.780800900333664
2080,CNC(=O)[C-](C)[N+](C)=C(C(C)=O)C(=O)OC,33.306877,42.961257733333326,5.305875952678037,-17.523573,-3.2118362356666674,5.548795606439659
2081,CNC(=O)C=[O+][C-](C(=O)NC)C(=O)NC,-0.8198185,7.097726469565218,5.975139667366952,-64.24507,-46.05241734782607,12.770980830140465
